"UNC_Marchetti_diatom_cultures_IP-DAG_pmol_total_man_ann.csv, exported from first sheet of UNC_Marchetti_diatom_cultures_IP-DAG_pmol_totals.xlsx after manual curation was performed on the Marchetti diatom culture data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Results are in rm.flag_manual and complement the automatic removal flag annotations in rm.flag_auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This file was generated for re-importation back into R at approx. line 1482 in PAL1314_PAL1516_environmental_samples.R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ms2_conf,ms2_present,neg_mode.conf,rm.flag_auto,rm.flag_manual,match_ID,compound_name,elem_formula,LOBdbase_mz,peakgroup_mz,LOBdbase_ppm_match,peakgroup_rt,peakgroup_mzmin,peakgroup_mzmax,peakgroup_rtmin,peakgroup_rtmax,cultures,QC,Marchetti_diatom_culture_extract_A_act_1_QE002909,Marchetti_diatom_culture_extract_A_act_2_QE002910,Marchetti_diatom_culture_extract_Ch_sp_DNA_QE002911,Marchetti_diatom_culture_extract_F_cyl_1_QE002907,Marchetti_diatom_culture_extract_F_cyl_1_QE002908,Marchetti_diatom_culture_extract_Thalass_1_QE002905,Marchetti_diatom_culture_extract_Thalass_2_QE002906,QC_QE002903,QC_QE002915,xcms_peakgroup,CAMERA_pseudospectrum,LOBdbase_frag_ID,LOBdbase_exact_parent_neutral_mass,lipid_class,species,major_adduct,FA_total_no_C,FA_total_no_DB,degree_oxidation,C1,C1x,C2a,C2b,C3c,C3f,C3r,C4,C5,C6a,C6b,casecodes,iso_C3r.match_ID,iso_C3f.match_ID,iso_C3c.match_ID
10122,0,8,1,NA,0,1993,MGDG 32:5,C41H68O10,738.5150745,738.5150441,0.041206393,757.1708963,738.5149015,738.5152135,755.6329632,758.0631894,5,0,153.4567304,143.5034189,385.7308185,31.35629889,99.433432,1.035250426,0.549884931,0,0,9842,73,52705,720.4812489,IP_DAG,MGDG,[M+NH4]+,32,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1578, 1993","1991, 1992, 1993",
1177,11,15,1,0,,1035,PG 32:1,C38H73O10P1,738.5279612,738.5279865,-0.034176155,841.4807952,738.5278233,738.5282424,839.0837712,843.9433054,7,0,3087.603448,2859.685758,258.9378462,99.92696098,343.8193642,847.1620448,385.9025445,0,0,9846,43,28719,720.4941356,IP_DAG,PG,[M+NH4]+,32,1,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"1035, 1041, 1042",
11213,NA,0,0,NA,1,1108,DGTS_DGTA 34:1,C44H83N1O7,738.6242311,738.6242071,0.032524911,1084.196926,738.624147,738.6242672,1083.246334,1085.147519,2,0,0.006902572,0,0,0.008478349,0,0.828879542,0.715437095,0,0,9855,44,15576,737.6169547,IP_DAG,DGTS_DGTA,[M+H]+,34,1,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1108, 1614","1108, 1109",
9016,NA,0,0,NA,1,1614,DGTS_DGTA 34:1,C44H83N1O7,738.6242311,738.6245325,-0.408073374,1060.721342,738.6242732,738.6248782,1057.113672,1061.217284,6,0,0.403035969,0.359183282,0.099047813,0.114193533,0.050234282,2.400360052,1.995627549,0,161546.7858,9852,59,15576,737.6169547,IP_DAG,DGTS_DGTA,[M+H]+,34,1,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1108, 1614","1595, 1614",
12595,NA,0,0,NA,1,5818,PE 36:4,C41H74N1O8P1,740.5224819,740.5207315,2.363749498,1011.621723,740.5206909,740.5207721,1011.564985,1011.67846,2,0,0.005201568,0.014447609,0.01839108,0,0,0.554557771,0.432137721,0,0,9914,12983,22732,739.5152054,IP_DAG,PE,[M+H]+,36,4,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5818, 5819",
2870,NA,0,0,NA,1,5819,PC 33:4,C41H74N1O8P1,740.5224819,740.5207315,2.363749498,1011.621723,740.5206909,740.5207721,1011.564985,1011.67846,2,0,0.003745246,0.010402602,0.01324199,0,0,0.399294012,0.311148835,0,0,9914,12983,36552,739.5152054,IP_DAG,PC,[M+H]+,33,4,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5818, 5819",
1148,0,8,1,NA,0,772,MGDG 32:4,C41H70O10,740.5307246,740.530967,-0.327351358,811.9494763,740.5308314,740.5311234,810.835573,822.7992331,5,0,117.9546616,115.6424032,67.32380233,40.72027932,139.204773,4.164552472,2.019338219,0,0,9918,31,52680,722.496899,IP_DAG,MGDG,[M+NH4]+,32,4,0,0,0,0,1,0,1,0,0,0,0,0,C2b; C3f,,"772, 773, 780, 781",
235,3,3,1,0,,1711,PG 32:0,C38H75O10P1,740.5436113,740.5436497,-0.051880213,901.5445378,740.5430665,740.5443279,894.5099827,902.7998783,7,2,0.90414003,1.002581397,16.85798142,2.254151179,4.383807166,186.7111454,143.4124248,167514133.4,176897348.8,9917,63,28689,722.5097857,IP_DAG,PG,[M+NH4]+,32,0,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,
7515,NA,0,0,NA,1,1098,DGTS_DGTA 34:0,C44H85N1O7,740.6398812,740.6401558,-0.370688519,1086.922813,740.639879,740.6403563,1085.147519,1088.430603,6,0,0.300154162,0.309123534,0.011550823,0.219241435,0.046230423,4.25010014,3.142558055,662827.2415,646376.3813,9926,44,15551,739.6326048,IP_DAG,DGTS_DGTA,[M+H]+,34,0,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"1074, 1098",
141111,NA,0,0,NA,1,5433,PG 33:6,C39H65O10P1,742.4653609,742.4657528,-0.527794879,510.2276688,742.4656371,742.4658684,509.5390804,510.9162572,2,0,0.018589965,0.053293182,0.201234673,0.802442694,2.882651902,0,0,0,0,9980,11096,29139,724.4315353,IP_DAG,PG,[M+NH4]+,33,6,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5432, 5433, 5434",
4015,NA,0,0,1,,1457,SQDG 27:0,C36H68O12S1,742.4769744,742.4766606,0.422649504,898.0347668,742.4766295,742.4766918,897.0285726,899.040961,2,0,0.304249653,0.14260255,0,0.608816343,3.259116611,0,0,0,0,9983,52,43869,724.4431489,IP_DAG,SQDG,[M+NH4]+,27,0,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
12515,NA,0,1,NA,0,5679,PE 36:3,C41H76N1O8P1,742.538132,742.5369329,1.614865839,964.0225512,742.5369316,742.5369342,963.9251471,964.1199552,2,0,0,0.008780288,0.008654523,0,0,0.6334856,0.39290006,21395.75943,48016.82788,9995,12382,22707,741.5308555,IP_DAG,PE,[M+H]+,36,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5679, 5680",
2832,NA,0,0,1,,5680,PC 33:3,C41H76N1O8P1,742.538132,742.5369329,1.614865839,964.0225512,742.5369316,742.5369342,963.9251471,964.1199552,2,0,0,0.006322004,0.006231451,0,0,0.456123816,0.28289684,21395.75943,48016.82788,9995,12382,36527,741.5308555,IP_DAG,PC,[M+H]+,33,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5679, 5680",
2154,2,6,1,0,,1706,MGDG 32:3,C41H72O10,742.5463747,742.5465034,-0.17334317,850.801534,742.5463748,742.5488814,849.0992164,867.3534737,6,0,82.51570404,77.97358422,29.69186955,17.82559095,51.76910586,1.658494409,0,0,0,9996,63,52655,724.5125491,IP_DAG,MGDG,[M+NH4]+,32,3,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"1706, 1707, 1790, 1791",
2411,NA,0,0,NA,1,2183,DGTS_DGTA 35:6,C45H75N1O7,742.5616308,742.5618264,-0.263441391,938.3720811,742.561773,742.5626836,937.6296372,939.1601123,4,0,0,0,0.014762798,0.067078826,0.246432296,0.221006,0.12372285,0,0,9998,78,15951,741.5543544,IP_DAG,DGTS_DGTA,[M+H]+,35,6,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2145, 2183",
12484,NA,0,0,NA,1,5629,PC 34:9,C42H66N1O8P1,744.4598816,744.4582528,2.187801232,802.0071906,744.4580219,744.4736353,792.999199,803.1347517,3,0,0,0,3.667232646,0,0,0.232722511,0.139852664,0,0,10049,12125,36902,743.4526051,IP_DAG,PC,[M+H]+,34,9,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
11086,NA,0,1,NA,0,3496,PE 36:2,C41H78N1O8P1,744.5537821,744.5545789,-1.070257113,1018.386803,744.5543934,744.5732168,1008.906372,1026.777507,3,1,1.026012161,1.224618369,2.283829413,0.008714632,0.024404357,1.777977679,1.413769051,0,246991.9464,10059,3078,22682,743.5465056,IP_DAG,PE,[M+H]+,36,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3496, 3999","3496, 3497",
10059,NA,0,0,1,,3497,PC 33:2,C41H78N1O8P1,744.5537821,744.5545789,-1.070257113,1018.386803,744.5543934,744.5732168,1008.906372,1026.777507,3,1,0.738751729,0.881752646,1.644408314,0.00627473,0.017571683,1.280183739,1.017945372,0,246991.9464,10059,3078,36502,743.5465056,IP_DAG,PC,[M+H]+,33,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3497, 4000","3496, 3497",
11425,NA,0,0,NA,1,3999,PE 36:2,C41H78N1O8P1,744.5537821,744.5527939,1.327132252,896.8725229,744.5524932,744.5530946,895.9618394,897.7832065,2,0,0,0,0,0,0,0.198026092,0.151635336,28290.44711,19934.69176,10056,5083,22682,743.5465056,IP_DAG,PE,[M+H]+,36,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3496, 3999","3999, 4000",
2443,NA,0,0,NA,1,4000,PC 33:2,C41H78N1O8P1,744.5537821,744.5527939,1.327132252,896.8725229,744.5524932,744.5530946,895.9618394,897.7832065,2,0,0,0,0,0,0,0.14258322,0.109180837,28290.44711,19934.69176,10056,5083,36502,743.5465056,IP_DAG,PC,[M+H]+,33,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3497, 4000","3999, 4000",
1180,9,11,1,0,,1176,MGDG 32:2,C41H74O10,744.5620248,744.5622858,-0.35067239,908.05814,744.5554282,744.5628437,901.8884385,909.5784839,7,2,484.7754567,468.3553899,35.26819417,191.5771159,597.2659382,7.895185054,4.850153072,246759.4259,341389.144,10058,46,52630,726.5281992,IP_DAG,MGDG,[M+NH4]+,32,2,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"1176, 1177, 1186, 1187",
12620,NA,0,0,NA,1,5860,DGTS_DGTA 35:5,C45H77N1O7,744.5772809,744.5774083,-0.1711576,984.588456,744.577164,744.5786073,982.3715607,992.3816293,5,0,0.003720424,0,0.045250007,0.049404777,0.099829101,0.332299782,0.260391187,0,0,10061,13084,15926,743.5700044,IP_DAG,DGTS_DGTA,[M+H]+,35,5,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5860, 5861",
3311,NA,0,0,1,,1214,PE 37:8,C42H68N1O8P1,746.4755317,746.4753455,0.24944693,644.996618,746.4748149,746.4755522,641.3956148,645.5471019,7,0,0.73567073,0.735129338,0.486806515,4.36812896,18.45778088,2.649795346,1.571248258,0,0,10110,47,23107,745.4682552,IP_DAG,PE,[M+H]+,37,8,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"1214, 1215",
331,NA,0,1,NA,0,1215,PC 34:8,C42H68N1O8P1,746.4755317,746.4753455,0.24944693,644.996618,746.4748149,746.4755522,641.3956148,645.5471019,7,0,0.529699398,0.529309583,0.35051159,3.145150657,13.29001551,1.90791198,1.131333927,0,0,10110,47,36877,745.4682552,IP_DAG,PC,[M+H]+,34,8,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"1214, 1215",
6712,NA,0,1,NA,0,1590,PG 33:4,C39H69O10P1,746.4966611,746.4966502,0.014559332,728.4106209,746.4965215,746.4967789,728.277104,728.5441378,2,0,0,0,0,1.341401419,4.707965208,0.074318495,0.21259789,0,0,10117,58,29079,728.4628355,IP_DAG,PG,[M+NH4]+,33,4,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1590, 5349","1589, 1590, 1591",
2748,NA,0,1,NA,0,5349,PG 33:4,C39H69O10P1,746.4966611,746.4966526,0.0113486,695.1949358,746.496469,746.4968362,693.2318931,697.1579785,2,0,0,0,0.188660113,0.151466659,0.478167619,0.967293574,0.814580896,0,0,10118,10793,29079,728.4628355,IP_DAG,PG,[M+NH4]+,33,4,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1590, 5349","5348, 5349, 5350",
1340,8,8,1,0,,2623,MGDG 32:1,C41H76O10,746.5776748,746.5778172,-0.190640129,966.8851185,746.5777152,746.5780071,964.4732046,967.4219128,7,0,120.7801839,118.3820033,42.81150717,21.47372809,65.90463309,23.00758085,14.13416405,0,0,10140,96,52605,728.5438492,IP_DAG,MGDG,[M+NH4]+,32,1,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"2623, 2624, 2625, 2626",
2215,NA,0,0,1,,1792,SQDG 28:4,C37H62O12S1,748.4300242,748.4291269,1.198870442,880.0596404,748.4288525,748.4427069,879.4932298,885.7199709,3,0,0,0,0.632316436,0,0.908674694,3.89608614,3.262573871,0,0,10195,63,44199,730.3961986,IP_DAG,SQDG,[M+NH4]+,28,4,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
1630,NA,0,0,1,,2200,PE 37:7,C42H70N1O8P1,748.4911817,748.490984,0.264141887,692.2691638,748.4908269,748.4911119,688.2052526,698.5341384,7,0,3.41808261,3.341175892,1.260326346,0.948915142,4.192046935,0.965104703,0.651215438,0,0,10201,79,23082,747.4839053,IP_DAG,PE,[M+H]+,37,7,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"2200, 2201",
16115,NA,0,1,NA,0,2201,PC 34:7,C42H70N1O8P1,748.4911817,748.490984,0.264141887,692.2691638,748.4908269,748.4911119,688.2052526,698.5341384,7,0,2.461096013,2.405721454,0.907463189,0.683240149,3.018367656,0.694896995,0.468889696,0,0,10201,79,36852,747.4839053,IP_DAG,PC,[M+H]+,34,7,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"2200, 2201",
3368,NA,0,0,NA,1,5120,MGDG 33:7,C42H66O10,748.4994244,748.4981084,1.758203978,499.603954,748.4980552,748.4981616,499.0532413,500.1546667,2,0,0,0,0.081379788,0,0,1.58503721,0.969624084,16461.8385,0,10206,9870,52980,730.4655988,IP_DAG,MGDG,[M+NH4]+,33,7,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5118, 5119, 5120",
9117,NA,0,0,NA,1,1759,PG 33:3,C39H71O10P1,748.5123111,748.5123455,-0.045896338,850.4633341,748.5048482,748.5205521,849.0992164,858.1808523,7,0,77.22886859,70.73843095,0.608457856,10.2706724,48.01585716,11.79128251,10.52245778,0,0,10207,63,29049,730.4784856,IP_DAG,PG,[M+NH4]+,33,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"1758, 1759, 1760",
11081,1,1,1,0,,3488,MGDG 32:0,C41H78O10,748.5933249,748.5938714,-0.730017519,1013.904212,748.5934576,748.5940435,1013.375516,1015.665231,5,2,0.124316645,0.126442222,2.692526557,0,0.153273758,25.14589782,19.7205265,2269780.802,2166728.448,10218,3029,52580,730.5594993,IP_DAG,MGDG,[M+NH4]+,32,0,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3488, 5954","3488, 3489",
12681,NA,0,0,NA,1,5954,MGDG 32:0,C41H78O10,748.5933249,748.593518,-0.257916968,919.1714189,748.5933953,748.5936406,919.1159845,919.2268533,2,0,0.115207039,0.137249052,0,0,0,0,0,0,0,10219,13596,52580,730.5594993,IP_DAG,MGDG,[M+NH4]+,32,0,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3488, 5954","5954, 5955",
11195,NA,0,1,NA,0,3648,DGTS_DGTA 35:3,C45H81N1O7,748.6085811,748.6082939,0.383586875,791.2028736,748.608235,748.6083528,790.5921519,791.8135953,2,0,0,0,0,0,0,0.18106603,0.155525626,0,0,10220,3629,15876,747.6013046,IP_DAG,DGTS_DGTA,[M+H]+,35,3,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"3648, 3949",,
11390,NA,0,0,NA,1,3949,DGTS_DGTA 35:3,C45H81N1O7,748.6085811,748.6091367,-0.74230944,1045.240474,748.6090969,748.6091766,1045.147749,1045.3332,2,0,0.032816929,0.021661821,0.25129841,0,0.00399563,1.400165168,1.019893351,0,0,10223,4868,15876,747.6013046,IP_DAG,DGTS_DGTA,[M+H]+,35,3,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3648, 3949","3949, 3950",
2775,NA,0,1,NA,0,5502,PG 34:9,C40H61O10P1,750.4340607,750.4339553,0.140486327,536.3105088,750.433871,750.4340396,534.5132575,538.1077602,2,0,0,0,0.23140952,0,0,0.896194901,0.713215518,0,0,10268,11383,29499,732.4002352,IP_DAG,PG,[M+NH4]+,34,9,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5501, 5502, 5503",
12129,NA,0,0,1,,5003,SQDG 28:3,C37H64O12S1,750.4456743,750.4446229,1.400952272,945.8642354,750.444395,750.4448509,945.7516406,945.9768301,2,0,0,0,0,0,0,2.220873319,1.240600375,0,0,10269,9404,44169,732.4118487,IP_DAG,SQDG,[M+NH4]+,28,3,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
664,NA,0,0,1,,548,PE 37:6,C42H72N1O8P1,750.5068318,750.5067671,0.086295994,734.0244521,750.5065739,750.5068784,732.8472415,747.7282703,7,0,10.36937082,10.59945333,4.67379117,2.760618007,9.039142282,2.834147821,1.845585762,0,0,10278,21,23057,749.4995554,IP_DAG,PE,[M+H]+,37,6,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"548, 549",
6611,NA,0,1,NA,0,549,PC 34:6,C42H72N1O8P1,750.5068318,750.5067671,0.086295994,734.0244521,750.5065739,750.5068784,732.8472415,747.7282703,7,0,7.466179164,7.631843726,3.365234292,1.987706777,6.508384836,2.04064989,1.328863073,0,0,10278,21,36827,749.4995554,IP_DAG,PC,[M+H]+,34,6,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"548, 549",
2459,NA,0,1,NA,0,4227,PG 33:2,C39H73O10P1,750.5279612,750.5283862,-0.566214017,818.1187693,750.5277989,750.5289572,816.6862084,819.6758546,7,0,1.234894859,0.978634554,2.963534141,0.796305147,3.324305193,9.655603772,6.764053828,0,0,10280,6264,29019,732.4941356,IP_DAG,PG,[M+NH4]+,33,2,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4226, 4227, 4228",
12710,NA,0,0,NA,1,2512,DGTS_DGTA 36:9,C46H71N1O7,750.5303307,750.5316043,-1.696971247,975.502421,750.5315793,750.5316293,975.4369998,975.5678421,2,0,0,0,0,0,0,0.075605965,0.123199751,0,0,10282,87,16251,749.5230542,IP_DAG,DGTS_DGTA,[M+H]+,36,9,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2512, 2513",
12496,NA,0,0,NA,1,5646,DGTS_DGTA 35:2,C45H83N1O7,750.6242311,750.6245968,-0.487192545,1076.493451,750.6173544,750.6246872,1076.266381,1087.39925,2,0,0.023802216,0.035698178,0.138715902,0,0,4.833546567,2.113520182,0,0,10293,12268,15851,749.6169547,IP_DAG,DGTS_DGTA,[M+H]+,35,2,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5646, 5647",
2776,NA,0,1,NA,0,5505,PG 34:8,C40H63O10P1,752.4497108,752.449582,0.171225284,558.574539,752.4482687,752.45026,557.7226062,561.7484275,4,0,0,0,2.702700587,0.013608854,0.67134624,15.77765274,12.20871952,0,0,10343,11385,29469,734.4158852,IP_DAG,PG,[M+NH4]+,34,8,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5504, 5505, 5506",
11426,NA,0,0,1,,4001,SQDG 28:2,C37H66O12S1,752.4613244,752.4623004,-1.297190589,895.7237016,752.4622831,752.4623178,895.4855637,895.9618394,2,0,0,0,0,0.041695065,0,1.003423377,0.591561613,0,0,10346,5084,44139,734.4274988,IP_DAG,SQDG,[M+NH4]+,28,2,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"3017, 4001, 4705",,
11923,NA,0,0,1,,4705,SQDG 28:2,C37H66O12S1,752.4613244,752.461755,-0.572250774,622.2005517,752.4615462,752.4619637,622.1197351,622.2813683,2,0,0.612922061,0.345996578,0,0,0.063905352,0,0,0,0,10344,8214,44139,734.4274988,IP_DAG,SQDG,[M+NH4]+,28,2,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"3017, 4001, 4705",,
466,0,11,0,1,,930,PE 37:5,C42H74N1O8P1,752.5224819,752.5223927,0.118527729,799.5556047,752.5222298,752.5225427,791.2236854,804.2444825,7,0,96.02307208,92.64704223,15.56134609,79.70984411,259.4905826,14.71385615,7.063140032,59429.08902,0,10359,36,23032,751.5152054,IP_DAG,PE,[M+H]+,37,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"930, 2840","930, 931",
4611,11,11,1,0,,931,PC 34:5,C42H74N1O8P1,752.5224819,752.5223927,0.118527729,799.5556047,752.5222298,752.5225427,791.2236854,804.2444825,7,0,69.13876192,66.70794483,11.20451762,57.39287251,186.8390296,10.59430588,5.085618971,59429.08902,0,10359,36,36802,751.5152054,IP_DAG,PC,[M+H]+,34,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"931, 2841","930, 931",
1399,NA,0,0,NA,1,2840,PE 37:5,C42H74N1O8P1,752.5224819,752.5207299,2.328126889,469.2593168,752.5206636,752.5207962,469.0733109,469.4453226,2,0,0.200516385,0.341406286,0,0.007968973,0.019619795,0.031474713,0.031181604,717517.6962,0,10362,271,23032,751.5152054,IP_DAG,PE,[M+H]+,37,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"930, 2840","2840, 2841",
2109,NA,0,0,NA,1,2841,PC 34:5,C42H74N1O8P1,752.5224819,752.5207299,2.328126889,469.2593168,752.5206636,752.5207962,469.0733109,469.4453226,2,0,0.144376287,0.24582017,0,0.005737839,0.014126692,0.022662498,0.022451453,717517.6962,0,10362,271,36802,751.5152054,IP_DAG,PC,[M+H]+,34,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"931, 2841","2840, 2841",
238,NA,0,1,1,,1714,PG 33:1,C39H75O10P1,752.5436113,752.5435026,0.14449086,881.8156081,752.543458,752.5440811,880.0596404,884.4126684,3,0,0,0,1.892328056,0.302972237,1.669081418,6.408442831,4.860138152,0,18307.40295,10364,63,28989,734.5097857,IP_DAG,PG,[M+NH4]+,33,1,0,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"1714, 3213","1714, 1795, 1796",
10365,NA,0,0,NA,1,3213,PG 33:1,C39H75O10P1,752.5436113,752.5427261,1.17632503,828.259196,752.5424265,752.5430256,826.4249578,830.0934341,2,0,0.088675104,0.076405614,0,0.493640266,6.811547859,0.060845053,0.028230318,0,0,10365,1855,28989,734.5097857,IP_DAG,PG,[M+NH4]+,33,1,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1714, 3213","3212, 3213, 3214",
8013,NA,0,0,NA,1,1099,DGTS_DGTA 35:1,C45H85N1O7,752.6398812,752.6398053,0.100846652,1085.463234,752.6396406,752.6406055,1085.139993,1088.317186,5,0,0.037234731,0.039478427,0.029631807,0.05147017,0.070172978,1.857325133,1.414360018,0,0,10375,44,15826,751.6326048,IP_DAG,DGTS_DGTA,[M+H]+,35,1,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"1075, 1099",
2781,NA,0,1,NA,0,42,PG 34:7,C40H65O10P1,754.4653609,754.4655078,-0.194696714,591.7189757,754.4653366,754.465679,591.0548757,592.3830757,2,0,0,0,3.504776644,0.013080052,0.028180183,5.829114057,4.052184736,0,0,10426,3,29439,736.4315353,IP_DAG,PG,[M+NH4]+,34,7,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"41, 42, 43",
7,NA,0,0,1,,372,SQDG 28:1,C37H68O12S1,754.4769744,754.4762235,0.995287189,762.9472597,754.4754919,754.4769552,762.2511724,763.643347,2,0,0,0.638390498,7.216572744,0.591907611,1.084619431,2.115104267,1.038865347,0,0,10431,17,44109,736.4431489,IP_DAG,SQDG,[M+NH4]+,28,1,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"372, 1013, 5004",,
11310,NA,0,1,1,,1013,SQDG 28:1,C37H68O12S1,754.4769744,754.4771601,-0.246135712,669.6324036,754.477114,754.4774072,667.5316315,672.7160632,5,0,3.190855273,3.17772415,9.051123333,2.729608353,7.490716958,0.362974361,0,0,0,10428,41,44109,736.4431489,IP_DAG,SQDG,[M+NH4]+,28,1,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"372, 1013, 5004",,
12130,NA,0,0,1,,5004,SQDG 28:1,C37H68O12S1,754.4769744,754.4784554,-1.962835129,951.4878212,754.4783536,754.4785571,950.4632305,952.5124119,2,0,0,0,0,0,0,3.209025356,2.404213536,0,0,10429,9406,44109,736.4431489,IP_DAG,SQDG,[M+NH4]+,28,1,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"372, 1013, 5004",,
2423,0,12,0,1,,1712,PE 37:4,C42H76N1O8P1,754.538132,754.5379803,0.200978424,849.0992164,754.5377335,754.5381655,844.5988467,854.9191054,7,0,183.0785624,171.6443533,5.507376637,17.78040103,51.03544686,14.48719574,8.422015981,15157.73158,0,10441,63,23007,753.5308555,IP_DAG,PE,[M+H]+,37,4,0,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"1712, 2161","1712, 1713",
2421,12,12,1,0,,1713,PC 34:4,C42H76N1O8P1,754.538132,754.5379803,0.200978424,849.0992164,754.5377335,754.5381655,844.5988467,854.9191054,7,0,131.8206642,123.5877776,3.965434492,12.80228686,36.74666446,10.43110531,6.06404008,15157.73158,0,10441,63,36777,753.5308555,IP_DAG,PC,[M+H]+,34,4,0,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"1713, 2162","1712, 1713",
16113,NA,0,0,NA,1,2161,PE 37:4,C42H76N1O8P1,754.538132,754.5363136,2.409928237,939.6076238,754.5359465,754.560347,936.8985737,942.3853325,4,0,8.244598367,7.484287791,0.256044158,0.282773066,3.720620405,0.414701086,1.099406847,0,0,10443,78,23007,753.5308555,IP_DAG,PE,[M+H]+,37,4,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1712, 2161","2161, 2162",
16114,NA,0,0,NA,1,2162,PC 34:4,C42H76N1O8P1,754.538132,754.5363136,2.409928237,939.6076238,754.5359465,754.560347,936.8985737,942.3853325,4,0,5.936295426,5.388854788,0.184357527,0.203602939,2.678929999,0.298594067,0.791597546,0,0,10443,78,36777,753.5308555,IP_DAG,PC,[M+H]+,34,4,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1713, 2162","2161, 2162",
2636,NA,0,0,NA,1,5057,PG 33:0,C39H77O10P1,754.5592614,754.5604977,-1.638423339,781.0126221,754.5603579,754.5606374,779.5164774,782.5087669,2,0,0,0,0,0.599258447,4.413545831,0.018654232,0,0,0,10446,9664,28959,736.5254358,IP_DAG,PG,[M+NH4]+,33,0,0,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"5056, 5057"
